timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-01T11:52:02,codecarbon,49e1a82e-0bcc-4a51-9cba-e5e020bfb382,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7726016249507666,1.0369382958773072e-07,1.3421383833400365e-07,8.712105162250001,0.0,3.0,1.3833288444177835e-06,0.0,4.6705802165282266e-07,1.8503868660706062e-06,0.0,France,FRA,provence-alpes-côte d'azur,,,macOS-26.6.2-arm64-arm-64bit,3.12.10,3.3.0,8,Apple M4,0,,5.3693,43.2855,16.0,machine,0,0,0,0,N,1.0,0.0
2026-09-01T11:52:02,codecarbon,c0a32c45-88a9-4c0f-8b9e-57ea5c6e7579,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.37944495800184086,5.5651819113323816e-08,1.4666638188154242e-07,8.850556315750001,0.0,3.0,7.386134364498678e-07,0.0,2.544774308626075e-07,9.930908673124754e-07,0.0,France,FRA,provence-alpes-côte d'azur,,,macOS-26.6.2-arm64-arm-64bit,3.12.10,3.3.0,8,Apple M4,0,,5.3693,43.2855,16.0,machine,0,0,0,0,N,1.0,0.0
2026-09-01T11:52:04,codecarbon,2cda2dfd-2e0b-4e10-a2db-af04e5609242,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5891085420153104,2.7313530147913146e-07,1.7187957540819759e-07,8.821568208999999,0.0,3.0,3.619417835702218e-06,0.0,1.2546038541768211e-06,4.8740216898790386e-06,0.0,France,FRA,provence-alpes-côte d'azur,,,macOS-26.6.2-arm64-arm-64bit,3.12.10,3.3.0,8,Apple M4,0,,5.3693,43.2855,16.0,machine,0.0,0,73.6,6.3323211669921875,N,1.0,0.0
2026-09-01T11:52:06,codecarbon,ea3d7180-5f2d-4d93-8ec2-03a2c907923e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0650404580519535,3.6502630712087386e-07,1.7676472424429871e-07,9.847775011000003,0.0,3.0,4.8423052104992245e-06,0.0,1.6714853125449737e-06,6.513790523044198e-06,0.0,France,FRA,provence-alpes-côte d'azur,,,macOS-26.6.2-arm64-arm-64bit,3.12.10,3.3.0,8,Apple M4,0,,5.3693,43.2855,16.0,machine,0.0,0,73.4,6.302978515625,N,1.0,0.0
2026-09-01T11:52:07,codecarbon,d40c4763-0d66-48bd-bfbd-8908d97d9846,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8820370829780586,1.4540126311415836e-07,1.648471089483381e-07,8.805093934000002,0.0,3.0,1.9234367118650637e-06,0.0,6.712074308597949e-07,2.5946441427248585e-06,0.0,France,FRA,provence-alpes-côte d'azur,,,macOS-26.6.2-arm64-arm-64bit,3.12.10,3.3.0,8,Apple M4,0,,5.3693,43.2855,16.0,machine,0,0,0,0,N,1.0,0.0
2026-09-01T11:52:07,codecarbon,29c7c1ac-ac45-4603-8309-aee9657b1728,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.38329866604181007,5.780632728070589e-08,1.5081275360974097e-07,8.762505007000001,0.0,3.0,7.715215837854454e-07,0.0,2.6001586835870206e-07,1.0315374521441475e-06,0.0,France,FRA,provence-alpes-côte d'azur,,,macOS-26.6.2-arm64-arm-64bit,3.12.10,3.3.0,8,Apple M4,0,,5.3693,43.2855,16.0,machine,0,0,0,0,N,1.0,0.0
